Alpha	Velocidades
1.4444444444444444	4.787769965663533	4.794381641632897	4.645343780431883	4.580353677723002	4.46953798018186	6.512822377756743	4.920710876326867	5.417385458024869	4.810226916569444	4.715587037804545	4.838714962255026	5.492869661966835	12.51928715635236	4.756075006194147	4.381611551860281	5.219080333494775	4.841020051336152	5.378776344980485	5.192088183637551	6.8400901365135995	5.123635335889116	4.854982987388671	5.816920931499814	4.808907891387065	4.753492359539739	4.921314906676667	4.6437120268064636	5.579411961721593	4.505914936812902	4.990358850818519	5.911746899520917	5.079430319010714	5.055935003136788	4.740784281943556	5.26497378820103	5.441823691229246	4.456929402202621	4.54167819233522	5.39954776064827	5.866106341881315	4.851576107627865	6.77508604759467	4.697691788501748	5.2045608332134154	5.179830309446964	5.85000354289643	4.530357833070874	4.588533868191787	4.9394251887471805	5.949732950935496	4.4863140715085015	5.077969201069625	5.833712068691732	4.910945326246911	5.110046512274197	4.937365644034767	5.072035598935546	4.407498398999074	4.983856277568846	4.782212897238516	5.777771124727699	6.53175715969316	4.9063603928350865	5.038462056730689	5.379827165915765	6.923241820210542	5.34942661705031	4.840145578058784	4.936652253623236	4.057566046728699	5.9116406384288815	4.721470943027827	5.7440594942941035	4.58033371281143	5.747472175133368	5.223368821813408	4.810095857730748	4.599217681871516	5.055557433124955	4.809089491964084	6.72431925548137	5.185386795493152	5.998159280110961	4.610901073917529	4.8732455488417905	5.249232422359189	5.883788683952299	4.765976621095863	5.050137107271324	5.409050046284831	5.200020203239197	4.8780353666887315	6.5828991322897314	4.858936048049386	5.3986738679280135	4.328126975700351	5.0980326410663	4.939323877532359	6.060413495519541	5.496134956617511	5.871512116202004	5.7569932701110575	5.317895152022038	4.776169250173933	5.8037431279851255	5.1828481376349185	4.9602111869131145	5.189196364365482	4.783400035680553	5.670278123121454	4.654350313342918	6.556838813282554	5.4597732671432615	5.4709814093834925	5.723478376603786	5.006279378971253	5.001596030026006	5.130946762564187	5.044350646511206	5.289481629979993	6.341149361117569	5.184586652535476	5.628033323682392	5.318996388718765	5.194052669087176	5.698694051234854	7.5336674051711325	6.3318412514530875	4.67690820642358	7.046584403013003	4.282989671995964	4.97132976249707	8.395414110570313	5.0040535544271885	4.736945204545708	4.719670476434032	5.313618561504015	4.973653613327236	5.098736808117603	4.936211540169607	5.184096170527521	5.216711237071366	5.234272514762296	5.115140743216107	4.823139053100803	5.138291932193689	5.100098436149226	4.846915534977189	4.733929499660345	4.784046376656506	4.8052322828788085	5.150235020741224	4.687534736845457	4.818578850888029	4.610364833440858	5.361395219036601	6.520089295450794	4.851483290969596	5.030858781165854	5.18842527834142	6.241513289950041	5.811138045362244	5.55429852022665	5.58707285361277	9.309496922885623	4.682757184959936	5.216211176530236	6.193955937026568	5.081656478495996	4.6037574097832525	5.551325362654194	4.896916989069249	5.005055009491284	4.854756902354946	4.583064727670731	4.922015291422548	5.630336296513004	4.621184402464325	4.734002518516014	4.947333252936074	5.003827248080156	4.582992393633712	6.196153457450667	4.441814320938882	5.540578517776188	4.971180028861988	4.888894283003708	4.988977168682987	4.916768508032542	4.844066668219103	4.870319883377062	4.979449868497821	5.603682062799747	5.196522224078251	5.327759911252003	4.566325605720002	4.408259432119651	4.590579290238017	5.579564203334214	4.814574818417612	6.342698985475904	4.734294292773081	5.995166996748486	4.368201927336408	6.0554857712003685	5.39561153216179	5.644697635521558	4.96942584694235	4.483035987262835	5.758301299210442	5.619251278054198	4.981405670655722	4.9349601719334215	7.17192609931268	5.132695535009965	5.054203337567787	6.1549250325604605	4.4875313331558955	4.715717377324706	5.1724172707816445	5.5365636218569145	5.686118230228888	4.664087853322802	4.938573359005921	5.853087169492395	5.5496557518691825	4.196254697391503	5.047432558850749	5.4292519953308815	5.419735061619573	4.84473238495177	5.158391606091981	4.38892852706782	4.695583191234385	4.532807323532525	4.872279346497572	4.7819759781437154	5.3667011933214575	4.693470810288401	4.967809134801441	5.239632689177617	4.93987396392875	4.904074701004432	4.575241905789554	5.059700365869795	6.184985220100346	4.981340910205105	4.734890447589027	5.580010434788285	4.453430598332013	4.752943391638959	4.921471694415749	5.038471130022932	4.587269148394082	4.789612865861594	5.230206642795118	4.39772659908689	5.394903642484708	5.015487139926803	5.040758840944544	5.2297071416859415	6.627896661441398	5.170773644327211	5.380838829849542	5.076214906949703	4.887238768478666	4.6927087595056864	4.904134799255583	4.891426980213516	5.362343035599095	4.682233361122209	4.541488614603844	4.988444230014719	5.510805277305661	4.991612917304053	5.245817991177309	4.818966359345571	5.546585544953703	5.906780685133651	5.188100155463391	5.053691208232167	4.385176004618805	4.82624038345515	5.226964045427677	6.56789053122217	4.685576712608744	4.72071683084039	4.500279661632024	6.111340652733341	5.6789133785504795	8.750042352927984	4.451741303777607	4.423554018026697	4.7931611600837245	5.327480390292409	4.238387525381239	5.593785323645877	4.7072780111739565	4.94719488438227	4.8677223799423635	6.593550528010459	6.435500615092152	4.892849084836246	6.983718747266689	5.7218204451705725	4.9616769287843985	5.631019233146484	5.60248667068623	5.102665603635748	4.970027748731618	4.766502316534191	4.823954058362254	5.7552852200612366	5.616778296425118	5.015250004766525	4.92892059955126	4.942683022085015	4.995233209941878	5.307466509580205	4.903606579695008	4.55694339836714	4.5093322107728415	5.544840540952133	5.23632867329202	4.706137591753732	4.496339608409767	4.513200937757896	5.216068710431159	5.276070212652092	4.63207403300794	5.316629589284088	4.574889277063472	4.865650138549496	5.007154125949153	4.908524826620859	5.8419798449446	4.288375769866266	4.758817533179674	10.489007725872547	5.232572269167407	4.959694653846649	4.838959823881713	4.563696694634128	4.833418707156606	5.113465607259504	5.338630903295874	5.521044009365549	5.448280940002373	4.701792552222387	5.464995687316971	5.394982026361557	5.1785271767521	4.296140595336361	5.13858291172945	4.787686855113622	5.902425559673406	5.247193879355507	5.920860152056863	4.963111329229229	5.052021984981478	5.196460369359693	4.892951286954436	5.000122203903104	4.871786154884855	4.709264370179289	4.643606221543867	4.557206858840852	4.854988971076431	6.173068028033101	5.254722811607927	4.815830111865488	5.764839313013242	5.303491176438438	5.992508968390173	5.398814964368125	6.488674392636424	5.128607555921913	4.931599203397179	4.908827747311114	4.958916047032294	5.292522128684722	5.7925691610718575	5.051355514174469	5.497050366802841	4.691697991691304	4.628060038959563	4.804793842445001	5.463492816073235	4.8427687430842985	5.557456196877111	5.121889542661687	4.550392084075785	4.2837403157695455	5.123373482996361	4.995081674561862	5.756909386181331	4.4809042368728695	5.157038121385842	5.119610505209319	5.487622582163841	5.4563025511061225	5.119795769146041	4.715993966775726	5.073118820436141	4.512012237564419	4.929844777273208	4.950357649561054	5.392894016208099	5.578633513606541	4.939949106644269	7.777292742753866	5.043906436754654	5.432185856951749	4.874943444265822	4.82855112233391	5.502329865474428	4.7452512860421585	5.891264255159605	5.137337664071528	5.359417035887275	4.875649710546953	5.016542336162531	4.752534979234276	5.445525573118337	4.661752985688385	4.910300746159127	4.751867219654805	4.67938596252591	4.8716729549098865	5.271442069502525	4.74470683277117	5.497136558452482	5.166757747691349	4.738349851892807	4.468966740312199	5.244033549800529	4.730159502577565	4.7346905438324365	4.649810547514117	5.30534013643422	5.026232568954207	5.7173533422657865	5.1134597237528725	12.456416274589314	5.046821783160936	5.101721605732262	5.892363154407567	5.066965125742615	5.565957962298242	5.172410433872503	6.679007571980441	4.91047898066995	5.249705933343404	5.556538615473656	5.711905504889058	4.6350403544845715	4.557085734857943	4.8610527699760615	4.6667426206610605	4.58924168593882	8.9338254114667	5.392632612363936	5.590472478225033	4.7204553427155265	4.456984081559352	4.494756902680897	4.649012946315048	5.043886109481083	5.324716280183374	5.051738679860501	4.619970193355998	4.583178816448712	5.16683262032521	5.354517245171209	4.62822843659391	5.6718370480753615	5.764148295516803	4.8469224878850925	4.957179091502114	4.9304970672538415	4.729444824484055	5.012965712575401	5.1269601797558755	4.795521687024813	4.920497705614571	6.341378291083214	5.7693122183321535	4.470755778518506	4.842571141775103	4.712419108073846	5.440963067346214	5.629099176738277	5.814743197727933	4.792432079582119	4.608425998987452	5.607305761683783	4.835941761341641	6.070088552750078	5.4406624654743085	4.937896917547553	6.28729824698288	5.029851863798763	5.063270520326692	5.407563049894861	5.514631901191137	5.9332850155809895	4.402559010644274	5.311966814262063	4.673753150178173	6.402215487372546	5.713196067116358	4.647065187348618	4.723493860828937	5.2193639326788706	4.528054016475457	4.319939053715808	4.669810119648539	5.284959187227173	6.226593194998055	5.102415799992816	5.245765833362488	4.615397178009649	4.753522379846851	4.766934989637566	4.501857441134966	4.73526880675028	5.495733139306893	4.807754746205606	5.072119657036399	5.127015926128324	4.7767551779192665	4.441149792401671	4.77172338547888	4.359190559606223	5.2416849608934575	5.125185318999233	4.531108197910052	7.55049142164569	5.765045494631895	4.868945545486015	4.737479985008141	4.828864739686945	5.634721849182647	4.703615810784863	6.767761275292547	4.5112761549723945	5.449863555177656	6.76990590963714	4.606689103338899	5.163091627493314	5.2960568124355865	4.529781751944235	5.4534813522695575	5.06681211098566	5.675973640369475	5.199607191705261	5.240783397099736	4.461416813012276	4.4274940212671385	5.125635062074806	4.817619179163902	5.31352671716066	5.045051119746443	5.011490919146334	5.344690425201987	5.2530053330767155	4.327192451663171	4.482029156480448	5.0441558361881125	5.103033920404347	5.492796449627872	4.860354863495767	5.350227160062864	5.173947341999461	4.655092112150281	5.172601267007852	5.126745821410976	5.089303113956742	5.088421135635236	5.178410455156486	4.677685279307215	4.825613786902544	5.02561365531614	5.055388595579117	5.151105627520692	5.457159845139852	5.655118924734933	5.469551118344083	4.58169529246895	5.250268870680608	4.5756969673786845	5.762416602308185	5.081914257327054	4.580437426513491	5.030820563092638	4.550248295280372	4.752933509605498	6.617815028896759	4.982119842690834	5.266641984856967	5.329916318222674	5.151425750429481	5.829552786276178	4.9615859620482095	5.920419101863578	5.356072313028301	5.3062890890241405	4.9745243362876455	5.1830957242979565	5.132982324131011	4.531944632601634	5.368347681833467	4.605808132220983	5.02460667908988	4.687798618431899	4.893610334515735	4.810476517383962	5.466007635222408	4.65662742664588	4.7912914802550395	5.464260205130304	5.25018570562274	4.865743690100112	5.130867056154848	4.311293764996282	6.069654299670794	4.621088787145434	5.5581079859780935	6.327521524874169	5.003920861482572	4.693429025244534	6.340463599688061	4.655474155102576	7.2437519310285206	5.612211528540962	5.371564284966302	5.158316226779455	5.2233105142967196	6.615153412432186	5.225757147539979	4.596856869200094	5.859608643578414	4.9192997361684405	5.27936480228563	4.812009642913137	4.888638958941778	4.581871868474553	5.143371687088484	4.737130739414585	5.420066560060747	5.063237139447271	4.640157438961616	4.563732415989058	4.89200836771685	6.143618483564306	6.375098063961135	6.421986136229978	5.4083853461380755	5.629082732899797	5.090073837501744	6.1378347073708905	4.796463759289773	4.696758154308792	5.53779978370073	5.649645410330124	6.202607339818652	5.040999634743861	5.14611313241753	5.249534911481663	5.681911215296037	5.446046157775585	5.279430094865449	5.051330477916142	5.368173508312333	5.066235392135307	4.489170045523453	4.916600313009558	5.6344330395725635	4.575223298371429	4.901796137537961	7.36577305542725	5.076798208938389	5.1926485358045245	5.4016428056006776	4.972127316202424	4.230513140476432	4.728531883702752	5.268014531405038	4.489324996636985	5.4452546542981946	4.59233595901758	5.235532626029847	5.33755334375347	5.475498575312159	4.615066562320968	4.619158484490798	5.159134876521038	4.965897501894165	4.367981130445782	4.851253330693661	4.91510898746732	6.0780440627366525	5.171913913275829	4.561888699855261	4.6981913369061745	5.68610036011876	4.679609902732975	4.524820159975428	4.793424102656249	5.0601261231583035	5.0034269148195785	4.628657204671578	5.542295148833556	5.547853018612541	4.779548452374228	6.68040132427405	4.867113693750675	5.309708765834844	7.117838007101809	4.611557062502405	5.398353368589667	5.487921055988241	4.84743838197219	5.185945833618173	5.0705707669389755	5.322568897837721	5.16393039310095	4.847564199680806	4.826708305111003	5.191852229670209	4.661395990370412	5.185977803159824	5.18159967532392	5.60171590759958	6.67898856629501	5.076008469391985	4.726297401533716	5.271112682828303	4.573847625621811	4.9769017188333775	5.09425488089307	5.406998219347137	4.613003935227818	4.456649990543618	4.983042216173387	5.015102995264507	4.720932425430038	4.679109813072306	6.498542505600676	5.69607153988749	4.930099736748985	5.193997529489703	4.828906429023547	5.434219805799284	4.872703240962266	5.211325230256603	4.6956929320668035	5.628204111346626	4.289655011519059	4.839168033670826	4.643114395007811	4.179288692133475	5.198877905312812	4.857345307295394	4.495091920015081	5.024507981684152	6.1335700341446255	5.433515407662089	6.202428728558335	5.560298607341833	5.408892830639185	5.369150249751657	4.834140990540993	4.784590708810012	5.725159134529989	5.8005812546608215	4.7780903861357285	5.145976906066454	5.251814223196176	5.031453244552772	4.876353375607883	6.00630421134513	4.898687271830168	5.47934971454509	4.516431069357511	4.927168255791758	4.9259230657515936	5.1136601664698915	6.046731635112635	5.771964773602048	4.885481931561999	4.969790801964748	5.019542271193336	5.039374451823121	4.638437743528858	4.784150667504045	5.202782513712211	15.990023906021122	4.829016205287356	5.062365539183187	5.35080923198651	4.937071195326602	5.138424189841845	5.400898635806306	4.638873489094694	4.929523730182014	4.767605593875394	4.726110744639842	4.791289953017504	5.089800971013514	4.807339698916449	5.412310887831789	4.8234554640550975	5.386494903180613	4.56259522731842	5.740972870885371	4.87914283161758	4.896103615806713	5.218962959158199	5.532119972264193	4.687097730528305	4.386817985703851	5.0849242610386876	6.328696898643945	4.76021766427658	5.44794032110721	5.542230785968024	4.823618253918058	5.254396265457857	5.000943719362482	5.248915896797201	5.166972406626859	4.931119040365386	4.806800729355432	4.741613874092521	4.521909557865749	5.688006410757148	7.842393393103197	4.858248349789354	5.235944646520372	6.034134264129838	4.964012626203254	5.0953280938165015	5.029517843624643	4.835530683780904	5.371301384936295	4.750791399297641	4.710272667660557	4.6888437805513306	4.9477045163530216	6.2137386725406785	6.326839272093156	4.848828395798884	4.949062004595715	4.752626087747848	4.510797863720878	6.501254456625071	5.118124285143094	5.238804084584066	4.933451373900871	4.739331998081462	4.744232302203815	6.1239205864400565	4.357155374393165	4.808044102357126	5.520551079528637	5.234479263950531	4.8321186805243	4.554810261700994	5.062578078990823	5.520738949628189	6.870150879536892	5.596964380325338	4.899381790658995	5.384807931392074	6.28763203136514	5.306976151206764	5.211524377673447	5.484969096557384	5.395560688180601	5.532676531911237	4.464843106160343	5.134988794437411	5.276639823697195	5.833757880892954	4.8157668681991455	4.568403698866414	4.497761433484546	4.887610490912208	4.824042027912751	4.867522800216817	4.566289453742992	5.271110029532945	5.457635115312371	4.683319896629098	5.790264515435708	5.080296383474475	4.783566152932627	4.687793222335548	4.680295668844653	5.075818697246025	4.45040214728081	5.591495633173141	5.081829053430116	4.457763379626812	5.403074100798559	4.726294071695493	5.222701644336697	5.450052138888283	5.813606439867284	4.864676733100069	4.985596044617558	5.007192597853243	4.994865678945594	4.507039683193405	4.981318311500977	5.99342337455788	5.296790880472901	5.447399405361224	6.012223888470244	4.675120964633093	4.7857643005299355	5.2220105136255395	4.9370964456169775	4.719775757810287	4.4541737126579966	5.48232925702622	5.120060090501739	4.744464354044057	5.2056487026781495	4.824827976899843	4.711990093999638	5.371556546485646	4.9139573744356335	4.727996976733748	4.5025037888336765	4.700265803864185	5.065698075638653	6.967564055413037	5.0694154118754495	4.821155817351836	6.051003037056322	4.896301164371982	12.888370467347888	4.995290649874556	4.759479019396589	5.550164099859548	4.793475092191063	5.262177515579228	4.976216809994499	8.985445928755002	5.473635033089444	4.9939401210472525	5.110460708316413	4.840668740846492	5.565782804591508	5.028928691105959	4.249512790563365	5.597459290814692	5.7630958596104715	5.033496161227014	4.733952552609246	4.617372807447552	5.047988984308184	5.0882316575711135	6.231262190860222	4.934622490377414	4.647333662393989	4.823914442303986	4.885257886052295	5.185245060514935	4.958849106736954	5.269432664751154	4.951256192743071	5.403835693757589	4.514862594084917	5.5764105435696445	4.810921319626071	4.916847129572565	4.45473082016375	5.010552691580692	5.243504115936784	5.029759951236591	4.813350883478075	6.819813664225117	4.301194869272127	6.431088319178055	5.13118345926087	5.369553671096234	5.600319776297724	4.360183540418383	4.697038373178246	6.18727876525606	4.22647890157793	8.67851543125847	5.489909355286016	6.476992239076353	5.2445870573159645	4.810574950492815	4.364208529353287
